Date,total,SoO,BerS,Hudson,Baffin,Green,Barents,Kara,Laptev,EastS,Chuck,BeaS,Canada,Central
12/07/2014,150.4503004,76.97058824,66.29411765,112.1889607,74.87490523,57.47048611,108.5139563,84.00056689,101.0635262,143.0878574,133.4048423,140.8661456,155.6469931,190.9718301
13/07/2014,148.4601494,80.71875,63.38888889,101.0685185,77.00985222,58.76445655,109.0206687,81.33533282,102.9365672,143.264168,127.1514055,136.176873,155.2644035,187.407453
14/07/2014,145.974067,76.79411765,63.38888889,89.75481978,78.56129597,63.20834783,108.6874621,79.67782008,99.11927145,142.2989973,120.3027174,131.5605272,151.0547288,183.9139242
15/07/2014,144.6848682,80.71875,66.29411765,88.01587302,86.20314136,68.59382925,104.1131517,77.73807549,99.10411471,141.7147891,127.3241873,124.1189837,145.39428,180.1340928
16/07/2014,142.9128364,80.71875,66.29411765,88.45450025,91.55608592,69.63469676,104.8221681,76.46901317,103.6283683,136.0581458,129.1037549,120.5916732,140.0406612,176.6993047
17/07/2014,138.9158926,105.6078431,60.89473684,105.2445183,94.79023747,51.98188653,110.2483487,75.09452297,94.02554745,136.1278779,111.3304935,119.7287087,133.9837425,172.8989222
18/07/2014,135.1975913,86.78787879,64.17647059,90.254497,93.81629834,49.23392975,105.1864407,77.45707196,84.8170068,130.1499091,106.1059163,115.6071137,132.3888796,169.464218
19/07/2014,131.9300133,91.29032258,58.78947368,93.18874907,92.75460123,47.37426901,98.45329154,74.8625323,80.04362416,127.8312317,102.8478136,111.3393841,127.1190397,165.8853364
20/07/2014,128.6880833,90.87096774,58.73684211,69.41887417,89.45847176,48.26707235,98.04642166,70.95632845,76.3299765,125.1466764,101.9415929,107.874338,123.8627942,163.0265741
21/07/2014,127.1277226,84.23529412,61.22222222,81.39589235,69.80081855,46.88638622,98.22879684,68.63360434,74.7352637,121.7058291,102.5893192,107.4737809,120.4574361,160.7037049
22/07/2014,124.4389604,81.90322581,58.88888889,67.21687463,70.26509573,59.45525672,95.80659767,66.74868239,71.2515213,118.5834691,94.08520047,100.3923749,117.0054431,157.4280615
23/07/2014,121.3371205,89.17857143,66.86666667,67.58721334,73.2076412,45.4549763,100.2733564,66.41513234,69.23978386,115.8084006,91.58129839,97.31347272,114.8112289,154.4197609
24/07/2014,120.3084642,86.18518519,63.625,68.55329008,76.74902724,44.77549523,107.4312,65.98918752,70.52616384,113.8689005,88.54251852,96.84325365,112.1871345,151.5823689
25/07/2014,118.8049426,44.75384615,66.86666667,66.25,73.9001996,42.5332871,98.77501881,66.4295082,70.22129278,114.7061205,85.09327926,93.13355513,109.8658514,149.7216114
26/07/2014,118.4366651,83.64285714,66.86666667,53.55538222,72.02340426,42.56184486,95.10495627,65.48607699,72.58286698,116.0177618,87.5915493,93.66751633,105.7203738,148.2736207
27/07/2014,118.1567601,83.64285714,66.86666667,61.03846154,70.69469027,43.3141609,95.77068215,56.71086088,73.76188119,116.9796944,91.01783977,92.56972112,99.29959956,147.8205542
28/07/2014,118.6591522,83.64285714,66.86666667,59.73010753,66.49028078,43.96182918,96.61779723,53.59266123,73.03923648,119.5142504,91.99668874,92.93260765,97.54677871,147.6986916
29/07/2014,119.2806002,78.96666667,55.68421053,61.22799423,63.52083333,45.03357314,95.46928571,49.16516308,78.20819342,121.8256546,92.84123711,91.02225424,94.67719036,148.1996449
30/07/2014,118.8597205,84.22222222,55.78947368,59.01815182,61.05238095,44.51822187,93.61696306,48.63046544,73.76482618,118.9005894,94.02535958,89.97709085,90.4572429,149.1805186
31/07/2014,117.6389146,81.67857143,60.64705882,40.72907489,61.25575448,41.59570529,95.48767123,48.33197481,71.18992512,111.5020004,96.4353256,93.60235448,92.16944444,148.4757254
01/08/2014,116.8357896,89.68,63.5625,36.44294004,63.37142857,42.95685484,98.95381386,51.48093315,65.75212003,108.1012114,86.04253509,95.93910093,86.85540514,147.4117088
02/08/2014,115.6680033,89.68,63.73333333,39.60701754,70.08627451,43.79524439,98.18390007,49.00691244,64.59206799,106.4482276,74.0022805,97.24440234,82.2722306,146.05934
03/08/2014,114.2130695,81.67857143,63.73333333,33.59692898,70.90336134,40.96565822,95.35286285,46.92529789,65.9812856,108.5304226,73.30525471,91.91933054,78.96563763,145.5036067
04/08/2014,112.9655278,70.20588235,63.73333333,42.77639752,57.07843137,40.63778878,94.62335092,46.67581637,60.05092593,100.729146,67.57524454,91.02035122,79.5807501,144.9068453
05/08/2014,112.5394509,89.68,57.28571429,39.62292609,62.8372093,41.11691113,91.30857875,46.91538842,58.73873874,97.54700855,68.50374065,89.74367649,79.99292314,144.0677831
06/08/2014,111.3227114,70.18421053,60.61538462,30.28115345,55.39864865,40.61740271,91.81766201,47.42583979,57.84141791,91.39247914,64.86167147,89.79346211,78.39774495,144.7488174
07/08/2014,110.7657427,95.42307692,60.61538462,32.26086957,55.33216783,39.73469388,90.00737101,48.81315068,49.35731807,84.47875759,63.41258741,88.22433273,79.10903674,145.8739111
08/08/2014,111.326161,95.42307692,60.61538462,28.56683938,56.57249071,39.37990304,91.95,48.4665086,51.94205607,81.80891184,63.6481392,91.7040765,78.65253051,146.0550952
09/08/2014,112.887901,95.42307692,60.61538462,30.01270208,63.22065728,39.29244002,88.99566832,47.56618113,50.5308642,82.92354324,63.54507116,93.73150034,78.41535987,147.2857097
10/08/2014,114.1391105,84.83333333,60.61538462,30.31265207,57.84322034,38.18015199,85.65814507,46.59878214,52.45854922,84.96823589,61.69128262,95.76574137,78.54502852,148.2271397
11/08/2014,114.5936302,75.71875,60.61538462,31.68579235,52.45318352,38.40173279,84.32018561,41.33208255,48.09920635,87.1755676,59.5570051,96.98504202,77.34333807,149.120926
12/08/2014,115.8920439,70.22857143,60.61538462,32.27963526,53.31889764,38.45896378,82.86017192,41.29918033,47.29276316,89.56902666,58.80159216,100.4222222,77.59682669,149.2188269
13/08/2014,116.3612051,76.07142857,60.61538462,30.30606488,55.1302521,38.7037037,82.96851312,38.04954368,44.17013233,91.45531175,59.03877005,103.4158194,79.73498749,148.3339494
14/08/2014,118.4617029,83.56,57.14285714,31.85052317,54.67647059,39.75851852,81.01092582,36.28034876,42.61592506,92.82206746,59.67988033,104.3649445,80.6527633,150.6129452
15/08/2014,120.9706115,87.31818182,63.66666667,34.23092369,52.951417,39.28391473,80.75826682,35.94366197,43.07073955,91.93700126,60.81754996,107.387441,81.89293227,153.2867647
16/08/2014,124.3187739,84.13043478,59.84615385,32.55049505,54.53017241,40.39014374,81.55913978,35.83259912,41.55839416,93.97237889,62.50412371,113.1547448,83.08182399,156.3159137
17/08/2014,126.9914552,84.13043478,63.66666667,28.97682119,57.90952381,38.45384615,82.21968854,35.07539985,38.71586716,92.04366749,65.8611465,118.5154144,84.17737844,160.7443361
18/08/2014,129.6045484,84.04347826,66.81818182,35.03731343,55.85185185,38.15087223,82.48190789,34.10678871,37.96511628,87.89621278,67.4789644,123.2848439,85.41776938,164.5378553
19/08/2014,131.0824433,81.20833333,65.11111111,32.53095238,51.61403509,39.32035054,83.50810811,34.8149638,44.25757576,84.38638668,55.32417582,124.6519486,86.77166201,167.2775233
20/08/2014,133.0408232,90.71428571,65.11111111,34.3027027,58.27428571,39.91356185,84.79935795,33.93015873,48.83229814,82.8109585,67.53081511,121.6793705,87.01633631,170.140944
21/08/2014,134.1911252,59.66666667,59.8,37.06493506,46.62882096,42.12726305,81.65724382,33.62459547,42.89893617,86.09924401,60.09090909,118.5025788,85.90747562,171.5573694
22/08/2014,133.3012821,57.15789474,52,56.11184211,47.84018265,40.96723869,82.68660532,36.13194444,43.7030303,81.24033237,55.4318618,114.8395885,84.48017525,170.4963319
23/08/2014,132.6388305,90.71428571,55.81818182,36.38545455,48.11574074,41.54352442,83.57361963,32.68616527,55.63063063,77.61807766,68.0694864,113.1240443,83.55461999,170.3554491
24/08/2014,132.8699208,60.5,60,34.70945946,47.03636364,42.08705114,84.02780586,32.92125984,57.58823529,76.61511858,59.41304348,111.8833853,83.38897603,170.5434156
25/08/2014,133.0334024,68.36,65.11111111,36.18315018,44.43881857,42.94991463,84.59356436,32.13446215,53.57692308,74.80030411,55.5047619,107.6004664,82.70560325,171.4236386
26/08/2014,134.1198343,55.06060606,65.11111111,40.88105727,43.87551867,43.55978898,87.75312344,30.73210634,37.77514793,72.44153366,57.11152416,105.7217858,81.67063401,173.3362779
27/08/2014,135.828109,70.70833333,60.3,38.2310757,45.19480519,45.68005181,90.01922104,30.24380165,36.78612717,67.69498984,50.39483395,108.6103221,80.92355515,176.0304729
28/08/2014,136.8388722,73.30434783,57.2,48.52023121,48.28229665,45.16124751,92.91625884,30.38095238,34.6684492,63.86628876,46.0248227,108.4089971,81.36673626,177.4149938
29/08/2014,137.0953188,72.56521739,57.3,46.86549708,46,45.63450704,91.93576966,28.86266094,37.05988024,60.07385067,43.64258555,104.4344771,84.26619408,178.5509742
30/08/2014,136.6403311,85.31578947,53.36363636,60.23333333,49.02487562,46.51164483,91.35582155,27.91189427,37.96226415,57.32736077,43.53225806,101.3786103,82.45320314,179.0688965
31/08/2014,136.9980758,92.05,52.90909091,53.16428571,47.22330097,45.06410256,93.12084921,28.16276347,33.95652174,54.64729427,48.37790698,100.7914298,82.59666667,179.8599306
01/09/2014,136.7303944,93.11764706,50.08333333,42.1957672,46.66985646,42.98393574,92.84266667,28.02286402,39.2027027,52.30247986,45.624,99.75781969,78.96634615,181.2588314
02/09/2014,137.4920597,88.61111111,62,39.45853659,46.47142857,43.83768913,91.69139619,28.03580563,44.8907563,50.30877965,45.76829268,96.81652661,76.01237067,183.6522379
03/09/2014,138.815953,65.38461538,57.1,51.5106383,46.25480769,45.13735465,93.37801047,28,66.74193548,48.0751649,33.44354839,92.73757873,76.14669757,186.182117
04/09/2014,141.3447175,63.6,61.88888889,51.10714286,44.78538813,45.09616775,96.95070423,29.28641571,49.53333333,47.43457797,31.71317829,92.93385214,75.60216606,189.2250951
05/09/2014,142.8408295,75.55,57,43.98314607,44.83181818,43.31352459,96.81977671,28.92398649,63.86153846,46.68281654,31.34883721,87.28126486,75.00655817,192.4760447
06/09/2014,143.7023354,78.89473684,41.36363636,44.21637427,36.63513514,44.97637795,94.25941645,28.74626866,62.11940299,45.61275552,31.19827586,85.07606898,74.07939601,194.366227
07/09/2014,145.2711645,82.44444444,43.8,45.64556962,35.57605178,44.97248968,92.62152034,29.51909722,64.40625,44.67119839,33.71428571,85.82810571,73.82831771,195.9828411
08/09/2014,146.8140331,58.85185185,51.625,53.12195122,34.76012461,42.90151515,87.68541033,30.46820809,70.64912281,43.60421666,23.2,86.65834192,75.28293568,198.2881282
09/09/2014,147.6052074,67.34782609,34.78571429,51.79365079,33.4057971,43.22365196,87.39061703,30.06382979,65.05,41.9446232,21.58490566,85.30743331,74.80518439,200.576087
10/09/2014,146.8991133,46.02564103,44,54.52542373,34.8875,43.77941176,90.09436913,28.64388489,55.73972603,41.72719189,21.08474576,71.2049948,74.97129451,202.3035324
11/09/2014,150.4980902,41.17391304,47.55555556,55.6173913,37.88256228,43.52813599,90.02063983,30.43877551,57.97142857,41.52054271,20.56650246,79.18926488,76.79136056,203.3160119
12/09/2014,152.490911,51.27272727,56.85714286,56.23636364,39.89655172,47.31309904,90.21369295,30.70322581,72.55769231,40.37048728,19.74693878,82.33308214,75.2666472,204.0305632
13/09/2014,152.6336761,52.15625,51.5,55.4159292,40.32183908,45.97208122,90.56056491,27.35164835,47.40449438,38.99226037,19.31007752,77.4430727,78.11009751,205.7669417
14/09/2014,153.3520231,50.11764706,43.7,52.24369748,38.40282686,44.79649343,91.00290192,26.44760213,42.01869159,37.08645311,23.22580645,83.5356623,77.67524627,205.6612855
15/09/2014,153.545682,75.25,41.54545455,55.63636364,37.22442244,41.55838406,85.47683616,27.18410853,64.54237288,37.30404997,27.33333333,86.66173205,76.02050811,205.6920469
16/09/2014,154.3975155,65.16666667,47.33333333,52.09166667,32.34015345,43.34158117,85.55434783,26.82432432,63.78333333,36.85650224,29.44594595,88.75566625,71.79552624,207.0469703
17/09/2014,154.2524505,59.33333333,47.44444444,50.37301587,32.54568528,42.88902514,82.20168067,25.08300395,74.48979592,37.08747433,26.93670886,89.14260956,67.74381484,208.5205291
18/09/2014,153.5318676,67.13043478,39,49.7421875,32.69444444,41.96555891,79.0644208,26.41445783,64.13559322,37.59014399,25,87.13875483,65.41012085,209.2009236
19/09/2014,151.3582142,53.4516129,47.77777778,52.8173913,34.392,38.50107527,70.82230727,26.64089776,74.06122449,37.0035538,23.92941176,78.53462544,67.41434884,209.7844688
20/09/2014,149.526558,40.86666667,38.75,53.07207207,35.28219178,36.5610816,73.89266547,30.19148936,52.45945946,37.60332542,21.54545455,76.98286669,65.44369706,208.2628765
21/09/2014,146.7027392,49.14285714,43.9,48.59016393,36.96165192,34.52070263,74.56860243,28.89416058,51.89333333,36.89533104,22.16363636,75.00061488,63.54481247,206.1717827
22/09/2014,145.2718693,55.16666667,33.93333333,52.98148148,32.45305164,38.3526892,70.86112833,26.81578947,76.5,37.55886792,21.37096774,74.89705882,63.69359262,202.1329667
23/09/2014,144.7091432,55.06666667,35.21428571,51.97297297,33.04513064,41.22007722,67.6283293,23.78987342,60.6557377,38.40552136,19.14035088,75.02343268,61.03603171,201.9001924
24/09/2014,143.8457178,61.34615385,34.13333333,45.08955224,35.5408971,40.53708868,67.37658228,23.81704261,60.83606557,39.60824555,18.08071749,72.93394124,59.12551819,201.8100751
25/09/2014,141.2904053,66.71428571,31.76470588,53.14953271,37.92528736,39.96218962,64.63413058,21.25889328,40.29245283,40.72722353,16.63636364,70.47926086,55.79255319,199.9225629
26/09/2014,141.4320524,54.7037037,31.94117647,42.2027972,34.55106888,38.29357798,66.48371105,21.45873321,26.82211538,42.36530193,17.89808917,71.4597657,57.86239542,199.309417
27/09/2014,141.9314023,64.18181818,37.61538462,52.21698113,32.2654321,40.03801006,64.34259259,22.78649237,35.19354839,43.81578444,21.7030303,72.33466972,57.93634409,198.559729
28/09/2014,140.4388526,48.5625,39.58333333,57.41935484,31.66085271,37.69227053,59.78862876,22.77027027,43.32222222,43.93909021,22.41791045,75.96107668,55.65461523,197.9106158
29/09/2014,137.9076136,35.33333333,41.18181818,47.31578947,31.72623574,35.47226754,53.70629371,22.53103448,46.7037037,43.39958553,21.21935484,76.40194293,54.44615385,197.2785406
30/09/2014,134.0901036,38.61363636,41.27272727,47.06086957,31.44990893,35.29778598,51.65611354,20.83703704,33.56818182,42.04751299,19.93617021,75.28548024,55.88978495,192.8570535
01/10/2014,131.0373931,50.6,44.2,46.73504274,34.25256674,38.75884615,48.86087393,19.38983051,25.04888889,40.59253127,19.75247525,73.59112586,57.37622244,188.1911015
02/10/2014,128.0720081,62.17391304,29.42105263,39.7755102,34.46215139,39.95295962,51.17274168,20.14841499,23.27758007,39.15861946,18.27340824,71.55068109,58.34556057,183.9105062
03/10/2014,124.5220159,42.63157895,41.54545455,41.3,32.95721925,35.54413191,49.60332295,19.29657795,19.87943262,38.46117441,18.0990991,69.15102439,58.49110907,182.6712404
04/10/2014,124.4871832,43.78378378,35.64285714,35.48863636,32.49158249,39.89792726,48.43959391,18.67427386,20.89698492,39.02163671,17.97488584,69.67976006,57.99893955,182.533147
05/10/2014,123.6770807,39.15909091,36.69230769,35.79768786,31.13446677,39.8169452,50.18833333,18.53629764,20.16313559,40.89380837,18.70817844,69.12990243,58.63803894,181.6441264
06/10/2014,122.1087361,44.83333333,36.84615385,45.20661157,31.36882716,39.48838067,48.93467337,18.94871795,19.93295019,42.33181818,19.6544,66.63050344,59.76406278,179.9145445
07/10/2014,120.8753626,56.61538462,41.27272727,43.79365079,29.89957567,40.09607912,46.95847176,19.1965812,18.27334235,44.00267246,20.72327965,66.00334386,59.81960227,178.9377917
08/10/2014,118.3687472,53.5,31.52941176,40.75886525,30.15927978,41.17099719,44.44264859,18.72616487,17.19865643,45.12467018,21.22074468,62.45008243,59.34730435,177.176314
09/10/2014,115.8602189,36.47916667,38.58333333,33.70526316,31.18234443,41.55991591,41.25458824,18.32900177,16.57630814,45.72469438,22.98482759,60.35829072,58.18730703,175.9776389
10/10/2014,112.7093602,58.2,22.33333333,37.6375,29.87399464,40.83499006,41.03007867,18.53336921,16.69127944,45.43189906,22.85,55.52617032,57.85900254,173.8133961
11/10/2014,110.934747,53.35714286,31.33333333,39.49285714,31.16975749,41.87861084,39.76399132,18.55963303,17.1697479,44.79900203,23.08477842,55.18739235,58.44653005,172.6728087
12/10/2014,108.5268834,33.8,25.6,38.47142857,31.30670471,42.00280112,38.09191321,18.66405229,16.92048401,45.09375924,23.63239075,55.53913779,57.95459219,172.4315537
13/10/2014,107.4564125,32.26666667,21.97222222,40.7265625,31.09266943,42.90898095,37.41273932,18.73448152,18.09796099,46.87492711,24.9269103,56.20131904,57.56136717,172.0505162
14/10/2014,106.7597678,46.76470588,44.7,44.0733945,30.59244265,44.04142012,37.15847751,19.03896901,18.00394011,49.86350015,27.1686747,57.69648094,57.27445932,172.300156
15/10/2014,105.4225387,64.54545455,35.85714286,38.51492537,32.05547653,48.11306223,36.46518375,19.68620868,18.375,50.09766612,28.5030837,58.05070468,57.25275284,171.5345926
16/10/2014,102.9697219,58.56,35.42857143,41.07438017,32.2815534,52.13644918,36.82203927,20.33162126,18.68238887,47.264085,28.24774405,58.9492048,57.12629469,169.1202001
17/10/2014,100.9815692,53.78571429,30.57894737,39.95238095,32.7016129,54.38442673,37.79831366,20.99622791,18.69287615,45.90916303,28.89671002,59.65702746,57.20856672,167.8489661
18/10/2014,98.26247643,44.44444444,31.27777778,30.96335079,33.16425756,55.58820059,36.8823927,21.0982716,18.67609829,45.04987406,29.79971591,60.46370323,56.53179471,167.5225676
19/10/2014,98.19708785,54.96296296,31.33333333,25.05084746,32.82067248,58.42078768,36.70503356,22.7107451,19.23539862,46.60798706,32.04921394,60.76633049,57.34120444,168.9539256
20/10/2014,98.69455452,45.02777778,35,31.16582915,29.47515528,59.4668056,36.31977879,24.65755751,19.39149531,47.48138717,34.66759388,62.27383178,58.54088346,170.8846554
21/10/2014,98.51211881,41.17073171,38,30.53170732,26.17156473,59.67118746,36.25087663,26.34671092,19.89666349,47.95614657,36.2001321,63.60791311,60.55275121,171.4639529
22/10/2014,97.69140863,54.92592593,26.34615385,24.85760518,26.08685969,61.51313656,36.14440433,27.33845703,19.96963597,49.07360927,38.03801349,64.62576127,61.47874825,170.7362125
23/10/2014,96.69519797,53.28571429,30.2,22.17380952,27.68619583,60.39467631,36.53767964,28.6503517,20.02457803,49.66670742,39.24369748,65.73962825,61.65837556,169.4941269
24/10/2014,95.02236351,64.27272727,28.72727273,20.57592593,27.79738562,58.45442536,36.8449942,28.66739479,20.42969165,48.74088635,41.35896048,66.93458492,62.16156074,167.5548623
25/10/2014,92.46183747,62.2173913,26,19.89507154,24.57328145,55.83175742,35.20308179,29.14020294,21.00950735,47.88906752,43.5854156,67.56455769,62.23939212,164.8004982
26/10/2014,90.97468118,61.86956522,28.26086957,19.52023121,21.98319756,56.3747853,33.5836478,30.01964109,21.77272176,48.37073817,46.86745796,67.19795127,61.54761905,162.8639849
27/10/2014,89.89171646,30.84126984,34.0625,19.72151899,20.82552643,56.57254069,31.97875956,31.58257966,22.6565107,48.26072294,49.97557471,66.23022847,61.16159615,161.9687194
28/10/2014,89.41038854,64.22727273,31,20.67592593,21.52654867,55.97136944,29.74468938,33.10749007,24.44831365,48.06872783,52.17293949,62.87992228,61.90717002,161.5599797
29/10/2014,89.34592436,64.36363636,27.68181818,19.9247606,22.5432921,54.2913929,28.43207547,34.04881338,27.68796948,48.65179014,51.73937153,60.29089267,62.64039133,162.2396754
30/10/2014,89.06442424,53.57142857,25.44444444,18.98604651,22.84696824,52.39283527,27.38709677,36.02154373,31.37295656,49.22625182,47.72102823,56.04705882,64.00860514,162.5642131
31/10/2014,89.18074307,62.13043478,21.92105263,18.68270215,23.1933395,51.85075935,25.93008339,36.35772242,35.4625684,51.75626604,45.56555469,53.56762151,64.2266852,163.643278
01/11/2014,90.27147005,69.6,17.3373494,18.41004566,23.07986406,53.65470983,26.28701595,37.40248847,40.07556177,53.28533543,47.93969255,54.1140908,63.21806105,164.9328927
02/11/2014,91.07477912,69.15,18.1,18.47153781,23.16072129,56.58426966,26.01900238,40.10493378,45.15458037,54.36974305,47.84076923,53.93937981,61.3228425,165.9382085
03/11/2014,91.63811784,30.54545455,16.91743119,19.97435897,24.26243635,55.75194878,25.95744681,39.500891,49.79408684,55.93198478,47.40022633,53.98617726,57.72884378,167.3922218
04/11/2014,92.0053035,48.6875,16.00609756,20.02428722,24.61205273,54.92606383,26.51845907,37.46359541,50.98556629,59.37116392,46.43351994,55.19258568,56.31670282,168.7838162
05/11/2014,92.0354142,46.67647059,16.25786164,20.09687185,24.77180966,55.42213542,27.97849462,34.88225516,51.20961919,59.86427279,48.45243945,56.5227801,54.97408207,169.907653
06/11/2014,91.91120391,35.09433962,16.14516129,18.50943396,24.08189655,56.8140625,30.23057454,35.75654232,52.8814289,58.07910294,48.39788089,57.51369227,54.76974926,170.3172938
07/11/2014,91.74101654,32.27868852,15.99559471,17.48320566,23.8748029,59.97992404,32.08938121,35.37615292,56.24476501,58.35353347,48.74340441,57.66298083,54.50750469,170.1503449
08/11/2014,92.29034693,45.13888889,16.70666667,18.01869159,24.10389222,61.2998366,33.81566944,38.57525632,60.06316892,57.56437277,48.93165205,57.54433642,54.39908933,169.825529
09/11/2014,92.072229,41.17073171,18.96610169,18.6968599,24.80059701,60.23308074,32.40227802,40.64984624,64.15540305,57.06687546,46.63247259,57.46766111,55.05289234,167.9166956
10/11/2014,91.41332225,38.93333333,19.5862069,18.6455542,24.80837636,59.16283767,31.24277457,41.07395408,68.17366523,55.18408941,46.19781382,57.25784623,54.91085531,165.9985196
11/11/2014,89.47814572,36.83673469,20.47058824,18.32911392,24.60658004,59.21536524,29.7260431,39.68875151,69.43086405,51.6950089,45.64882227,57.03556072,54.45757941,164.1257515
12/11/2014,88.71910771,33.42372881,21.01960784,18.14049976,25.43314192,60.46312002,29.15529974,39.80023334,70.77450866,50.725188,46.03487941,57.04838334,55.44420658,162.7878025
13/11/2014,87.09759026,30.24285714,22.13333333,17.66492357,26.32823813,60.24472681,29.11239193,40.15389503,71.50738458,47.22780932,44.62333333,54.95086739,57.76267559,161.1100415
14/11/2014,85.30337915,21.61333333,21.375,18.01433692,26.92017796,60.36624365,29.47452229,40.18563024,70.98360465,43.42678236,40.35515663,53.0982029,59.56980476,158.7793392
15/11/2014,84.9798045,27.38888889,21.03846154,18.36579139,28.22840791,59.35962935,31.24944901,42.61765432,69.66767442,41.58434428,40.07264352,54.0422029,60.18796791,158.1896335
16/11/2014,84.79410679,27.49450549,21.18965517,18.30284957,28.69749617,58.0499629,30.98649755,44.26628039,69.08082335,42.99420799,38.3431912,52.65797101,59.68413314,158.2863518
17/11/2014,85.63660425,26.91752577,19.5915493,18.57298137,29.33025404,55.86250903,30.56289683,43.96793912,68.52034884,46.97472185,39.13488211,54.26504348,59.18557114,160.1129443
18/11/2014,86.36631737,25.50892857,20.28358209,18.92533027,29.29498378,54.85030791,32.72096774,46.34484034,68.6287641,49.5073149,40.18358832,56.25636258,58.59099412,160.9056171
19/11/2014,87.56773837,24.5203252,21.88235294,19.8779925,29.87638022,54.91769932,34.21975359,49.35452626,71.91501976,50.66823467,38.94446303,57.95065329,58.41509686,162.1192857
20/11/2014,88.66507093,24.1953125,20.03030303,20.21900937,30.56402218,55.06075534,32.68783888,50.76478578,76.32829575,52.4072115,37.91813644,59.02439594,58.98717777,164.094463
21/11/2014,89.9321742,22.48701299,19.33766234,20.34080276,31.41697058,54.635183,33.73585984,52.33560809,78.55603348,54.73903489,38.34838275,60.38875248,60.33279915,166.1625837
22/11/2014,89.82346343,22.56050955,17.55855856,20.87190813,30.89407745,51.9604961,35.09491926,52.47544723,80.97175404,55.89272331,37.2144909,62.01423903,62.24669427,166.104806
23/11/2014,90.22367354,21.32065217,15.45724907,21.65004122,32.4496337,48.99262899,36.0050958,54.46747868,84.35789841,57.30318229,35.6225505,63.73990194,64.85908909,165.6230854
24/11/2014,90.71406258,21.04102564,14.93673966,21.83733436,31.93929489,48.97342342,33.80788778,54.55273796,87.24584447,60.45162402,36.17819767,65.47016401,66.48370726,165.8024587
25/11/2014,90.0988752,19.70042194,14.92292089,21.90522991,30.80058388,47.87219227,30.84033454,53.11970378,91.16935953,62.81624374,37.04173717,67.76244055,66.94457059,164.8504764
26/11/2014,89.69346541,19.23529412,15.7482679,22.08765003,30.49389068,46.19688889,30.83467279,54.59248692,94.68343986,65.54597205,37.76830601,70.18061674,67.86431624,162.6527555
27/11/2014,89.78034013,20.71875,16.26038781,22.39357256,31.50793324,45.1121134,32.36165803,58.2634158,97.47228356,68.1136068,39.69762238,71.98655228,68.34343704,159.8669606
28/11/2014,89.04294276,20.21632653,16.6746988,22.37423552,32.8417783,44.68272425,32.23661002,58.23596047,100.6107819,68.04094433,41.26769663,74.06376072,70.31748999,157.1131814
29/11/2014,87.82135868,20.12704918,16.99647887,22.2590598,33.78471082,45.53919653,30.19842258,57.55180344,102.1042054,67.84204078,42.32148806,76.19005679,72.35864923,154.8573945
30/11/2014,86.92212683,19.36713287,16.54603175,23.27242525,36.34420355,46.11409091,28.66484054,57.19131061,102.4501626,66.00192089,42.57639818,78.22940563,74.28029899,153.3263847
01/12/2014,86.11068285,19.36842105,16.78571429,25.01251144,38.08838517,46.40362865,28.55135659,58.80456524,102.5554652,62.65897985,41.95954941,80.77418607,75.42632141,150.6643967
02/12/2014,85.16886857,19.76644737,16.22222222,26.25139454,38.93833154,46.25060591,28.93290548,60.72619745,102.0108014,60.7246587,40.63136209,82.84047729,76.09236519,148.3600555
03/12/2014,83.66510575,19.41242938,15.48179872,27.84083107,37.2914769,47.78680079,29.21754117,62.85534151,96.51039368,59.65871935,38.91302293,82.57622799,76.24739792,146.9801977
04/12/2014,83.57003105,19.57974684,15.58429119,29.62928621,40.15522,49.35709037,30.48477666,64.03058961,90.947509,60.63735237,38.62954597,84.35252549,77.04750467,146.9297344
05/12/2014,84.37614687,19.70574713,15.68363636,31.94644579,43.31405378,52.2037903,32.17790864,65.35315421,85.50708314,63.02434886,39.40647007,86.90917516,77.57165733,146.7837881
06/12/2014,84.83919653,19.478,15.81993569,33.52070552,41.31547619,54.19707504,34.12142712,64.57787704,81.34916396,66.37734249,40.63298539,89.64585264,76.30384307,147.4877678
07/12/2014,85.55775124,19.03209459,15.94032023,34.97712664,39.06271777,56.65779557,34.74968474,63.29824355,79.09357947,70.4893617,41.64213248,91.89979147,76.49379586,149.5950688
08/12/2014,87.79020031,19.17331288,16.06200528,36.68300191,41.41745934,59.17517401,35.85182739,64.70516934,77.91640543,75.26153976,42.2804761,94.9070899,79.15517011,152.5369123
09/12/2014,88.14119593,18.82183187,16.26119403,38.28686001,41.72747221,50.78727564,35.98647174,63.61032752,79.07546732,80.08595406,42.76384516,97.46408712,81.82217182,154.1454218
10/12/2014,89.8175196,18.17507418,16.17758047,38.54713523,42.72567103,61.67061102,35.76564443,63.95094613,81.09197674,84.88934981,43.21951647,100.083874,83.7530683,155.8893903
11/12/2014,91.97675033,18.44622222,16.26467662,38.80624052,43.64103952,68.18375376,39.04678492,64.84318643,84.15986038,89.75366122,43.90837521,102.7891566,83.92622732,158.4465836
12/12/2014,93.47511193,19.46846847,16.07118353,39.12669502,44.00550888,69.66411354,42.59605326,64.50490316,87.88255814,94.626968,44.74803768,105.3458063,84.31923693,159.2070218
13/12/2014,93.35481706,20.56654344,16.30112721,39.09029042,40.86164419,69.17715618,42.52116959,62.33576012,90.67198231,99.43389199,46.03371797,106.8120945,85.81021606,158.4221093
