Date,Europe,Scandinavia,West Europe,Central Europe,Southern Europe,Eastern Europe
05/02/1997,0.011,0.086,0.486,-0.218,0.632,-0.195
06/02/1997,0.03,0.104,0.529,-0.002,0.641,-0.246
07/02/1997,0.017,0.162,0.505,0.183,0.696,-0.365
08/02/1997,0.031,0.169,0.56,0.265,0.681,-0.372
09/02/1997,0.031,0.174,0.569,0.354,0.625,-0.391
10/02/1997,0.091,0.178,0.558,0.508,0.674,-0.328
11/02/1997,0.117,0.196,0.666,0.586,0.729,-0.341
12/02/1997,0.131,0.206,0.693,0.673,0.712,-0.346
13/02/1997,0.136,0.213,0.741,0.647,0.721,-0.341
14/02/1997,0.079,0.094,0.542,0.715,0.592,-0.373
15/02/1997,0.089,0.096,0.425,0.764,0.647,-0.358
16/02/1997,0.078,0.1,0.413,0.776,0.576,-0.366
17/02/1997,-0.007,-0.002,0.28,0.539,0.546,-0.399
18/02/1997,-0.028,0,0.227,0.475,0.512,-0.403
19/02/1997,-0.059,0.035,0.187,0.545,0.475,-0.487
20/02/1997,-0.16,0.019,0.148,0.366,0.327,-0.591
21/02/1997,-0.084,-0.004,0.136,0.282,0.285,-0.378
22/02/1997,0.075,-0.012,0.143,0.523,0.291,-0.121
23/02/1997,0.126,-0.036,0.157,0.977,0.369,-0.182
24/02/1997,0.155,-0.035,0.373,0.914,0.436,-0.16
25/02/1997,0.043,-0.056,0.347,0.839,0.265,-0.317
26/02/1997,0.027,-0.006,0.285,0.797,0.263,-0.34
27/02/1997,0.022,0.162,0.251,0.745,0.224,-0.371
28/02/1997,0.36,0.154,0.153,1.051,0.252,0.262
01/03/1997,0.299,0.215,0.139,0.854,0.082,0.227
02/03/1997,0.305,0.245,0.131,0.813,0.134,0.231
03/03/1997,0.322,0.245,0.147,0.816,0.173,0.253
04/03/1997,0.288,0.37,0.214,0.671,0.147,0.183
05/03/1997,0.334,0.439,0.198,0.742,0.249,0.208
06/03/1997,0.37,0.469,0.261,0.937,0.244,0.198
07/03/1997,0.42,0.613,0.206,0.929,0.273,0.263
08/03/1997,0.413,0.625,0.269,0.912,0.363,0.214
09/03/1997,0.402,0.698,0.215,0.746,0.321,0.246
10/03/1997,0.793,0.745,0.181,0.866,0.417,1.005
11/03/1997,0.898,0.76,0.215,1.008,0.45,1.161
12/03/1997,0.999,0.775,0.375,1.146,0.431,1.298
13/03/1997,1.024,0.781,0.287,1.182,0.373,1.37
14/03/1997,0.944,0.728,0.262,1.191,0.322,1.232
15/03/1997,0.901,0.615,0.205,1.246,0.373,1.157
16/03/1997,0.873,0.634,0.193,1.17,0.364,1.121
17/03/1997,0.916,0.712,0.104,1.086,0.267,1.259
18/03/1997,0.908,0.755,0.127,0.922,0.148,1.312
19/03/1997,0.319,0.806,0.139,0.45,0.156,0.193
20/03/1997,-0.97,0.45,0.152,-2.38,0.153,-1.479
21/03/1997,-1.375,0.441,0.142,-2.817,0.159,-2.192
22/03/1997,-1.412,0.443,0.116,-2.832,0.176,-2.267
23/03/1997,-0.207,0.452,0.192,0.686,0.179,-0.913
24/03/1997,-0.165,0.42,0.272,0.779,0.22,-0.87
25/03/1997,-0.141,0.406,0.346,0.895,0.23,-0.873
26/03/1997,-0.127,0.408,0.279,0.961,0.263,-0.86
27/03/1997,-0.148,0.386,0.299,0.863,0.214,-0.857
28/03/1997,-0.18,0.399,0.124,0.716,0.191,-0.838
29/03/1997,-0.329,0.404,0.086,0.523,0.108,-1.063
30/03/1997,0.066,0.346,0.099,0.607,0.026,-0.208
31/03/1997,-0.016,0.3,0.076,0.335,-0.063,-0.247
01/04/1997,-0.032,0.347,0.075,0.351,-0.095,-0.294
02/04/1997,-0.072,0.464,0.112,0.353,-0.114,-0.42
03/04/1997,0.323,0.483,0.108,0.346,-0.154,0.43
04/04/1997,0.277,0.453,0.138,0.342,-0.18,0.344
05/04/1997,0.219,0.399,0.128,0.218,-0.115,0.266
06/04/1997,0.08,0.394,0.041,0.049,-0.099,0.041
07/04/1997,-0.29,0.381,0.014,-0.549,-0.292,-0.484
08/04/1997,-0.363,0.403,0.026,-0.333,-0.418,-0.691
09/04/1997,-0.451,0.401,-0.036,-0.472,-0.523,-0.789
10/04/1997,-0.707,0.361,-0.035,-0.514,-0.463,-1.326
11/04/1997,-0.715,0.251,-0.044,-0.635,-0.452,-1.266
12/04/1997,-0.687,-0.231,-0.044,-0.647,-0.452,-1.042
13/04/1997,-1.026,-0.302,-0.015,-0.708,-0.483,-1.721
14/04/1997,-1.121,-0.421,-0.019,-0.808,-0.573,-1.826
15/04/1997,-1.203,-0.414,-0.018,-0.88,-0.618,-1.967
16/04/1997,-1.299,-0.302,-0.019,-0.935,-0.691,-2.171
17/04/1997,-1.401,-0.529,-0.018,-0.935,-0.702,-2.312
18/04/1997,-1.459,-0.51,-0.001,-0.982,-0.675,-2.437
19/04/1997,-1.585,-0.562,-0.011,-0.982,-0.709,-2.678
20/04/1997,-1.41,-0.594,-0.01,-0.601,-0.596,-2.453
21/04/1997,-1.453,-0.849,-0.028,-0.671,-0.644,-2.42
22/04/1997,-1.533,-0.95,-0.027,-0.651,-0.652,-2.563
23/04/1997,-0.971,-1.039,-0.03,-0.602,-0.652,-1.349
24/04/1997,-0.992,-1.083,-0.03,-0.274,-0.933,-1.416
25/04/1997,-0.896,-1.207,-0.032,-0.305,-0.937,-1.157
26/04/1997,-0.937,-1.392,-0.034,-0.312,-0.868,-1.199
27/04/1997,-0.951,-1.522,-0.035,-0.318,-0.898,-1.175
28/04/1997,-0.739,-1.688,-0.035,-0.331,-0.593,-0.745
29/04/1997,-0.795,-1.736,-0.027,-0.317,-0.612,-0.85
30/04/1997,-0.852,-1.876,-0.018,-0.32,-0.614,-0.925
01/05/1997,-0.891,-1.682,0.01,-0.408,-0.609,-1.049
02/05/1997,-0.879,-1.789,0.002,-0.399,-0.638,-0.982
03/05/1997,-0.896,-1.829,-0.018,-0.433,-0.658,-0.983
04/05/1997,-0.732,-1.937,-0.028,-0.422,-0.176,-0.728
05/05/1997,-0.644,-2.057,-0.028,-0.319,-0.256,-0.513
06/05/1997,-0.693,-2.222,-0.033,-0.339,-0.259,-0.555
07/05/1997,-0.56,-1.871,-0.034,-0.358,-0.291,-0.372
08/05/1997,-0.594,-2.011,-0.035,-0.423,-0.318,-0.369
09/05/1997,-0.668,-2.098,-0.035,-0.449,-0.322,-0.488
10/05/1997,-0.665,-2.254,-0.043,-0.445,-0.294,-0.437
11/05/1997,-0.677,-2.452,-0.043,-0.469,-0.309,-0.384
12/05/1997,-0.674,-2.568,-0.043,-0.273,-0.324,-0.404
13/05/1997,-0.602,-2.361,-0.044,-0.255,-0.35,-0.316
14/05/1997,-0.576,-2.45,-0.043,-0.257,-0.354,-0.229
15/05/1997,-0.617,-2.598,-0.042,-0.242,-0.261,-0.299
16/05/1997,-0.668,-2.822,-0.041,-0.24,-0.256,-0.335
17/05/1997,-0.681,-2.999,-0.043,-0.23,-0.259,-0.307
18/05/1997,-0.708,-3.161,-0.043,-0.28,-0.268,-0.291
19/05/1997,-0.753,-3.274,-0.044,-0.295,-0.256,-0.349
20/05/1997,-0.807,-3.512,-0.044,-0.297,-0.271,-0.38
21/05/1997,-0.887,-3.815,-0.046,-0.297,-0.276,-0.448
22/05/1997,-0.927,-3.925,-0.046,-0.299,-0.277,-0.498
23/05/1997,-0.959,-3.993,-0.046,-0.306,-0.279,-0.54
24/05/1997,-0.857,-3.163,-0.047,-0.363,-0.285,-0.576
25/05/1997,-0.851,-3.303,-0.045,-0.358,-0.285,-0.519
26/05/1997,-0.889,-3.46,-0.045,-0.378,-0.29,-0.541
27/05/1997,-0.901,-3.73,-0.046,-0.361,-0.29,-0.481
28/05/1997,-0.86,-3.382,-0.046,-0.402,-0.296,-0.495
29/05/1997,-0.576,-1.86,-0.046,-0.428,-0.301,-0.38
30/05/1997,-0.652,-2.189,-0.047,-0.442,-0.3,-0.43
31/05/1997,-0.684,-2.357,-0.047,-0.439,-0.297,-0.444
01/06/1997,-0.45,-1.472,-0.048,-0.446,-0.301,-0.232
02/06/1997,-0.333,-1.505,-0.048,-0.158,0.008,-0.153
03/06/1997,-0.319,-1.385,-0.048,-0.169,0.005,-0.157
04/06/1997,-0.341,-1.471,-0.048,-0.183,0.004,-0.171
05/06/1997,-0.395,-1.74,-0.048,-0.19,-0.004,-0.193
06/06/1997,-0.409,-1.797,-0.049,-0.217,-0.006,-0.195
07/06/1997,-0.44,-2.007,-0.049,-0.217,-0.007,-0.189
08/06/1997,-0.389,-1.771,-0.049,-0.221,-0.007,-0.158
09/06/1997,-0.369,-1.75,-0.049,-0.221,-0.007,-0.122
10/06/1997,-0.322,-1.477,-0.047,-0.223,-0.007,-0.112
11/06/1997,-0.334,-1.482,-0.047,-0.254,-0.007,-0.124
12/06/1997,-0.34,-1.558,-0.047,-0.255,-0.01,-0.111
13/06/1997,-0.348,-1.591,-0.047,-0.263,-0.01,-0.115
14/06/1997,-0.362,-1.615,-0.047,-0.29,-0.011,-0.128
15/06/1997,-0.349,-1.527,-0.047,-0.308,-0.014,-0.122
16/06/1997,-0.367,-1.577,-0.047,-0.317,-0.064,-0.127
17/06/1997,-0.367,-1.583,-0.048,-0.322,-0.014,-0.137
18/06/1997,-0.374,-1.593,-0.048,-0.322,-0.014,-0.148
19/06/1997,-0.389,-1.699,-0.05,-0.323,-0.01,-0.146
20/06/1997,-0.397,-1.73,-0.05,-0.329,-0.013,-0.151
21/06/1997,-0.403,-1.758,-0.05,-0.334,-0.013,-0.151
22/06/1997,-0.417,-1.807,-0.05,-0.374,-0.014,-0.152
23/06/1997,-0.425,-1.815,-0.05,-0.379,-0.062,-0.152
24/06/1997,-0.431,-1.829,-0.051,-0.392,-0.067,-0.154
25/06/1997,-0.441,-1.879,-0.051,-0.405,-0.068,-0.154
26/06/1997,-0.442,-1.882,-0.051,-0.409,-0.071,-0.154
27/06/1997,-0.463,-1.991,-0.051,-0.421,-0.082,-0.155
28/06/1997,-0.415,-1.973,-0.051,-0.416,-0.082,-0.059
29/06/1997,-0.416,-1.987,-0.051,-0.415,-0.078,-0.059
30/06/1997,-0.42,-1.997,-0.05,-0.426,-0.08,-0.059
01/07/1997,-0.421,-2.009,-0.05,-0.428,-0.08,-0.057
02/07/1997,-0.43,-2.067,-0.05,-0.428,-0.08,-0.057
03/07/1997,-0.246,-1.136,-0.009,-0.216,-0.069,-0.055
04/07/1997,-0.245,-1.134,-0.009,-0.216,-0.069,-0.055
05/07/1997,-0.251,-1.154,-0.009,-0.23,-0.071,-0.054
06/07/1997,-0.254,-1.177,-0.009,-0.229,-0.07,-0.054
07/07/1997,-0.254,-1.175,-0.009,-0.23,-0.07,-0.054
08/07/1997,-0.276,-1.222,-0.009,-0.325,-0.071,-0.054
09/07/1997,-0.274,-1.22,-0.009,-0.323,-0.071,-0.05
10/07/1997,-0.28,-1.249,-0.009,-0.331,-0.071,-0.05
11/07/1997,-0.28,-1.253,-0.009,-0.329,-0.072,-0.05
12/07/1997,-0.214,-0.824,-0.009,-0.331,-0.072,-0.05
13/07/1997,-0.216,-0.84,-0.009,-0.332,-0.072,-0.05
14/07/1997,-0.216,-0.837,-0.009,-0.333,-0.072,-0.05
15/07/1997,-0.208,-0.833,-0.009,-0.34,0.002,-0.05
16/07/1997,-0.165,-0.562,-0.009,-0.337,0.001,-0.05
17/07/1997,-0.164,-0.558,-0.009,-0.336,0.001,-0.05
18/07/1997,-0.102,-0.444,-0.009,-0.149,0.001,-0.019
19/07/1997,-0.099,-0.424,-0.009,-0.148,0.001,-0.019
20/07/1997,-0.101,-0.435,-0.009,-0.148,0.001,-0.019
21/07/1997,-0.09,-0.36,-0.009,-0.151,0.001,-0.019
22/07/1997,-0.087,-0.373,-0.009,-0.121,0.001,-0.019
23/07/1997,-0.058,-0.185,-0.009,-0.123,0.001,-0.019
24/07/1997,-0.059,-0.186,-0.009,-0.128,0.001,-0.019
25/07/1997,-0.061,-0.194,-0.009,-0.135,0,-0.019
26/07/1997,-0.057,-0.195,-0.009,-0.134,0,-0.009
27/07/1997,-0.064,-0.239,-0.009,-0.136,0,-0.009
28/07/1997,-0.063,-0.237,-0.009,-0.135,0,-0.009
29/07/1997,-0.063,-0.234,-0.009,-0.135,0,-0.009
30/07/1997,-0.064,-0.242,-0.009,-0.134,0,-0.009
31/07/1997,-0.065,-0.249,-0.009,-0.133,0,-0.009
01/08/1997,-0.064,-0.246,-0.009,-0.132,0,-0.009
02/08/1997,-0.065,-0.244,-0.009,-0.137,0,-0.009
03/08/1997,-0.065,-0.246,-0.009,-0.139,0,-0.009
04/08/1997,-0.061,-0.244,-0.009,-0.117,0,-0.009
05/08/1997,-0.061,-0.245,-0.009,-0.115,0,-0.009
06/08/1997,-0.061,-0.243,-0.009,-0.113,0,-0.009
07/08/1997,-0.06,-0.242,-0.009,-0.111,0,-0.009
08/08/1997,-0.06,-0.24,-0.009,-0.111,0,-0.009
09/08/1997,-0.034,-0.071,-0.009,-0.11,0,-0.009
10/08/1997,-0.031,-0.071,-0.009,-0.094,0,-0.009
11/08/1997,-0.027,-0.047,-0.008,-0.095,0,-0.009
12/08/1997,-0.028,-0.049,-0.008,-0.095,0,-0.009
13/08/1997,-0.048,-0.067,0,-0.207,0,-0.009
14/08/1997,-0.047,-0.064,0,-0.206,0,-0.009
15/08/1997,-0.045,-0.058,0,-0.202,0,-0.009
16/08/1997,-0.033,-0.042,0,-0.138,0,-0.009
17/08/1997,-0.032,-0.043,0,-0.133,0,-0.008
18/08/1997,-0.032,-0.041,0,-0.135,0,-0.008
19/08/1997,-0.041,-0.042,0,-0.192,0,-0.008
20/08/1997,-0.041,-0.041,0,-0.192,0,-0.008
21/08/1997,-0.041,-0.04,0,-0.191,0,-0.008
22/08/1997,-0.04,-0.04,0,-0.19,0,-0.008
23/08/1997,-0.04,-0.039,0,-0.189,0,-0.008
24/08/1997,-0.04,-0.038,0,-0.186,0,-0.008
25/08/1997,-0.039,-0.037,0,-0.185,0,-0.008
26/08/1997,-0.039,-0.037,0,-0.183,0,-0.008
27/08/1997,-0.038,-0.036,0,-0.182,0,-0.008
28/08/1997,-0.036,-0.035,0,-0.17,0,-0.008
29/08/1997,-0.037,-0.035,0,-0.177,0,-0.008
30/08/1997,-0.036,-0.034,0,-0.173,0,-0.008
31/08/1997,-0.036,-0.033,0,-0.171,0,-0.008
01/09/1997,-0.035,-0.032,0,-0.168,0,-0.008
02/09/1997,-0.034,-0.031,0,-0.16,0,-0.007
03/09/1997,-0.033,-0.03,0,-0.155,0,-0.007
04/09/1997,-0.033,-0.029,0,-0.157,0,-0.007
05/09/1997,-0.029,-0.028,0,-0.132,0,-0.007
06/09/1997,-0.028,-0.028,0,-0.131,0,-0.007
07/09/1997,-0.028,-0.027,0,-0.131,0,-0.006
08/09/1997,-0.028,-0.027,0,-0.13,0,-0.006
09/09/1997,-0.028,-0.027,0,-0.128,0,-0.007
10/09/1997,-0.031,-0.025,0,-0.15,0,-0.007
11/09/1997,-0.031,-0.026,0,-0.149,0,-0.007
12/09/1997,-0.052,-0.024,-0.013,-0.276,0,-0.007
13/09/1997,-0.052,-0.023,-0.013,-0.272,0,-0.007
14/09/1997,-0.051,-0.022,-0.013,-0.268,0,-0.006
15/09/1997,-0.049,-0.021,-0.013,-0.261,0,-0.006
16/09/1997,-0.05,-0.031,-0.013,-0.256,0,-0.006
17/09/1997,-0.048,-0.028,-0.013,-0.249,0,-0.006
18/09/1997,-0.024,-0.068,0,-0.066,0,-0.006
19/09/1997,-0.031,-0.113,0,-0.064,0,-0.006
20/09/1997,-0.028,-0.105,0,-0.055,0,-0.006
21/09/1997,-0.026,-0.1,0,-0.046,0.001,-0.006
22/09/1997,-0.017,-0.054,0,-0.05,0.001,-0.001
23/09/1997,-0.021,-0.06,0,-0.067,0,-0.002
24/09/1997,-0.02,-0.058,0,-0.062,0,-0.001
25/09/1997,-0.023,-0.052,0,-0.078,0,-0.004
26/09/1997,-0.021,-0.046,0,-0.074,0,-0.004
27/09/1997,-0.008,-0.012,0,-0.028,0,-0.003
28/09/1997,-0.006,-0.007,0,-0.02,0.002,-0.003
29/09/1997,-0.004,-0.012,0.002,-0.007,0.002,-0.003
30/09/1997,-0.017,-0.041,0.002,-0.003,0.002,-0.023
01/10/1997,-0.012,-0.019,0.002,0.001,0.002,-0.021
02/10/1997,-0.011,-0.019,0,-0.001,0.002,-0.017
03/10/1997,-0.011,-0.016,0,-0.002,0.002,-0.018
04/10/1997,-0.008,-0.001,0,0.001,0.002,-0.018
05/10/1997,-0.004,-0.007,0,0.005,0.002,-0.009
06/10/1997,-0.003,0.026,0,-0.005,0.002,-0.013
07/10/1997,0.004,0.035,0,0.016,0.002,-0.009
08/10/1997,0.014,0.076,0,0.016,0.003,-0.001
09/10/1997,-0.019,-0.183,0,0.043,0.007,0.004
10/10/1997,-0.025,-0.159,0,0.044,0.006,-0.017
11/10/1997,0.016,-0.131,0,0.011,0.007,0.072
12/10/1997,-0.044,-0.342,0.001,0.015,0.007,0.011
13/10/1997,0.045,0.002,0,0.007,0.011,0.09
14/10/1997,0.047,0.038,0,0.068,0.023,0.059
15/10/1997,0.019,0.026,0,0.026,0.014,0.019
16/10/1997,0.033,0.045,0,0.053,0.014,0.034
17/10/1997,0.051,0.026,0,0.089,0.018,0.065
18/10/1997,0.044,0.065,0.001,0.07,0.009,0.047
19/10/1997,0.037,0.079,0,0.05,-0.011,0.039
20/10/1997,0.043,0.115,0.002,0.044,0.011,0.036
21/10/1997,0.039,0.1,0.002,0.047,0.007,0.032
22/10/1997,0.018,0.062,0.001,0.06,0.008,-0.004
23/10/1997,0.025,0.05,0,0.051,0.001,0.019
24/10/1997,0.019,0.06,0,0.028,0.005,0.01
25/10/1997,-0.082,-0.047,0.012,0.043,0.004,-0.178
26/10/1997,-0.327,-0.067,0.005,0,0.004,-0.679
27/10/1997,-0.312,-0.086,0.004,-0.018,0.007,-0.635
28/10/1997,-0.472,-0.045,0.003,-0.111,0,-0.957
29/10/1997,-0.532,-0.043,0.016,-0.255,-0.002,-1.039
30/10/1997,-0.492,-0.037,0.001,-0.091,-0.006,-1.007
31/10/1997,-0.461,-0.024,0,-0.124,0.005,-0.938
01/11/1997,-0.11,-0.019,-0.001,0.128,0.012,-0.275
02/11/1997,-0.026,0.042,0,0.088,0.01,-0.103
03/11/1997,0.084,0.035,0,0.088,0,0.138
04/11/1997,0.057,0.041,-0.002,0.074,0.002,0.082
05/11/1997,0.067,0.069,-0.001,0.071,0.005,0.095
06/11/1997,-0.141,0.082,-0.002,0.076,0.015,-0.359
07/11/1997,-0.143,0.089,-0.005,0.086,0.012,-0.366
08/11/1997,-0.056,0.09,-0.002,0.097,0.004,-0.184
09/11/1997,0.031,0.091,-0.001,0.096,0.014,0
10/11/1997,-0.031,0.06,-0.003,0.006,0.019,-0.093
11/11/1997,0.001,0.007,0.011,0.029,0.033,-0.021
12/11/1997,0.046,0.01,0.007,0.103,0.038,0.048
13/11/1997,0.035,0.016,-0.005,0.054,0,0.053
14/11/1997,0.141,0.021,-0.003,0.043,-0.007,0.283
15/11/1997,0.141,0.017,-0.004,0.048,-0.01,0.284
16/11/1997,0.145,0.018,0.002,0.046,-0.002,0.288
17/11/1997,0.166,0.016,0.01,0.078,0.014,0.317
18/11/1997,0.098,0.018,0.005,0.077,0.018,0.171
19/11/1997,-0.016,0.014,0.016,0.039,-0.03,-0.047
20/11/1997,-0.076,0.014,0.012,-0.004,-0.035,-0.159
21/11/1997,-0.08,0.016,0.014,0,-0.037,-0.169
22/11/1997,-0.097,0.016,0.02,0.009,-0.047,-0.207
23/11/1997,-0.059,0.028,0.027,0.097,-0.004,-0.173
24/11/1997,-0.001,0.03,0.04,0.168,0.038,-0.088
25/11/1997,-0.012,0.004,0.034,0.168,0.046,-0.104
26/11/1997,0.001,0.007,0.061,0.053,0.09,-0.054
27/11/1997,0.101,-0.004,0.13,0.216,0.138,0.082
28/11/1997,0.134,0.002,0.143,0.187,0.132,0.158
29/11/1997,0.049,0,0.134,0.117,0.137,0.001
30/11/1997,0.068,0.002,0.162,0.2,0.16,0.002
01/12/1997,0.065,0.005,0.157,0.139,0.178,0.011
02/12/1997,0.055,0.005,0.169,0.1,0.142,0.011
03/12/1997,0.009,-0.004,-0.067,0.008,0.231,-0.03
04/12/1997,0.047,0,-0.104,0.055,0.251,0.036
05/12/1997,0.085,-0.004,0.123,0.02,0.193,0.1
06/12/1997,0.03,0.004,0.118,0.027,-0.217,0.088
07/12/1997,-0.056,0.004,-0.173,-0.106,-0.452,0.07
08/12/1997,-0.103,0.002,-0.166,0.037,-0.432,-0.086
09/12/1997,-0.075,0.001,0.021,0.008,-0.24,-0.104
10/12/1997,-0.02,0,0.07,0.138,-0.201,-0.051
11/12/1997,-0.05,0.001,0.081,0.175,-0.16,-0.14
12/12/1997,-0.024,0.002,0.057,0.205,-0.146,-0.095
13/12/1997,-0.012,0.003,0.041,0.228,-0.088,-0.09
14/12/1997,0.01,0.007,0.059,0.27,-0.071,-0.065
15/12/1997,0.049,0.008,0.054,0.238,-0.023,0.017
16/12/1997,-0.003,0.007,0.059,0.114,0.048,-0.072
17/12/1997,0.02,0.008,0.147,0.149,0.06,-0.057
18/12/1997,-0.131,0.006,0.254,-0.19,-0.027,-0.261
19/12/1997,-0.127,-0.007,0.273,-0.163,-0.03,-0.26
20/12/1997,-0.121,-0.006,0.237,-0.144,-0.041,-0.244
21/12/1997,-0.128,-0.004,0.151,-0.106,-0.127,-0.233
22/12/1997,-0.205,-0.007,0.112,-0.483,-0.144,-0.255
23/12/1997,-0.261,-0.007,0.08,-0.501,-0.223,-0.341
24/12/1997,-0.259,-0.008,0.129,-0.502,-0.224,-0.347
25/12/1997,-0.225,-0.013,0.101,-0.377,-0.163,-0.324
26/12/1997,-0.215,-0.013,0.094,-0.415,-0.149,-0.292
27/12/1997,-0.155,-0.016,0.082,-0.455,-0.118,-0.154
28/12/1997,-0.055,-0.011,0.075,-0.436,-0.097,0.046
29/12/1997,-0.029,-0.01,0.038,-0.338,-0.085,0.072
30/12/1997,-0.009,-0.009,0.028,-0.195,-0.07,0.063
31/12/1997,0.099,0.001,0.015,0.129,0.01,0.163
01/01/1998,0.187,0.003,0.064,0.349,0.142,0.229
02/01/1998,0.207,0.006,0.079,0.472,0.15,0.223
03/01/1998,0.236,0.006,0.079,0.486,0.207,0.265
04/01/1998,0.234,0.001,0.09,0.444,0.199,0.277
05/01/1998,0.255,0.006,0.109,0.583,0.174,0.276
06/01/1998,0.26,0.006,0.183,0.61,0.132,0.274
07/01/1998,0.259,0.007,0.209,0.621,0.101,0.272
08/01/1998,0.294,0.011,0.224,0.67,0.225,0.291
09/01/1998,0.277,-0.006,0.218,0.649,0.295,0.25
10/01/1998,0.264,-0.001,0.196,0.615,0.293,0.238
11/01/1998,0.256,0.005,0.239,0.586,0.268,0.226
12/01/1998,0.248,0.002,0.23,0.554,0.204,0.24
13/01/1998,0.263,0.033,0.137,0.582,0.285,0.249
14/01/1998,0.267,0.035,0.146,0.635,0.191,0.263
15/01/1998,0.276,0.041,0.221,0.639,0.18,0.265
16/01/1998,0.275,0.041,0.203,0.671,0.152,0.264
17/01/1998,0.288,0.041,0.178,0.713,0.183,0.273
18/01/1998,0.314,0.045,0.228,0.716,0.213,0.309
19/01/1998,0.328,0.048,0.232,0.677,0.271,0.336
20/01/1998,0.297,0.039,-0.02,0.624,0.215,0.355
21/01/1998,0.292,0.043,-0.073,0.648,0.167,0.358
22/01/1998,0.342,0.05,-0.119,0.829,0.225,0.394
23/01/1998,0.348,0.059,0.039,0.806,0.299,0.363
24/01/1998,0.294,-0.011,0.05,0.855,0.183,0.281
25/01/1998,0.286,-0.008,0.139,0.551,0.269,0.328
26/01/1998,0.359,-0.011,0.212,0.69,0.361,0.397
27/01/1998,0.269,-0.012,0.125,0.371,0.296,0.348
28/01/1998,0.274,0.013,0.157,0.416,0.353,0.315
29/01/1998,0.275,0.031,0.097,0.374,0.314,0.347
30/01/1998,0.252,0.03,0.21,0.265,0.232,0.335
31/01/1998,-0.081,0.034,0.271,-0.298,0.11,-0.166
01/02/1998,-0.142,0.026,0.257,-0.287,0.122,-0.299
02/02/1998,-0.267,0.025,0.294,-0.882,-0.001,-0.335
03/02/1998,-0.203,0.021,0.261,-0.498,0.025,-0.33
04/02/1998,-0.2,-0.035,0.306,-0.598,0.228,-0.332
05/02/1998,-0.181,-0.034,0.354,-0.714,0.278,-0.276
06/02/1998,-0.206,-0.022,0.395,-0.769,0.281,-0.323
07/02/1998,-0.31,-0.021,0.326,-0.854,0.275,-0.501
08/02/1998,-0.296,-0.022,0.377,-0.816,0.253,-0.489
09/02/1998,-0.197,-0.022,0.464,-0.144,0.195,-0.51
10/02/1998,-0.018,0.058,0.546,0.57,0.253,-0.43
11/02/1998,0.016,0.068,0.623,0.663,0.333,-0.429
12/02/1998,0.017,0.072,0.648,0.743,0.299,-0.451
13/02/1998,0.024,0.073,0.696,0.684,0.291,-0.422
14/02/1998,0.21,0.076,0.486,0.729,0.282,0.002
15/02/1998,0.321,0.076,0.377,0.854,0.376,0.195
16/02/1998,0.218,0.095,0.372,1.022,0.455,-0.11
17/02/1998,0.308,0.106,0.269,1.564,0.411,-0.075
18/02/1998,0.441,0.109,0.217,1.516,0.447,0.226
19/02/1998,0.498,0.182,0.211,1.528,0.54,0.297
20/02/1998,0.456,0.179,0.173,1.602,0.522,0.195
21/02/1998,0.692,0.2,0.162,1.556,0.506,0.714
22/02/1998,0.821,0.199,0.17,1.543,0.507,0.993
23/02/1998,0.81,0.205,0.185,1.505,0.53,0.973
24/02/1998,0.812,0.319,0.365,1.425,0.534,0.928
25/02/1998,0.761,0.312,0.339,1.361,0.426,0.878
26/02/1998,0.742,0.307,0.277,1.284,0.412,0.881
27/02/1998,0.746,0.302,0.243,1.242,0.372,0.923
28/02/1998,0.738,0.3,0.027,1.072,0.485,0.978
01/03/1998,0.712,0.321,0.069,0.926,0.334,0.998
02/03/1998,0.677,0.346,-0.026,0.8,0.389,0.962
03/03/1998,0.556,0.349,-0.014,0.802,0.433,0.688
04/03/1998,0.495,0.359,-0.013,0.656,0.41,0.609
05/03/1998,0.456,0.087,-0.026,0.673,0.52,0.584
06/03/1998,0.745,0.131,0.089,0.82,0.428,1.138
07/03/1998,0.769,0.105,0.029,0.808,0.466,1.204
08/03/1998,0.727,0.091,0.064,0.784,0.559,1.096
09/03/1998,0.624,-0.02,-0.015,0.51,0.503,1.036
10/03/1998,0.596,-0.035,-0.055,0.538,0.429,1
11/03/1998,0.581,-0.046,0.111,0.592,0.426,0.921
12/03/1998,0.122,-0.058,0.269,0.564,-0.102,0.06
13/03/1998,-0.29,-0.078,0.178,0.589,-0.189,-0.782
14/03/1998,-0.373,-0.089,0.235,-0.149,-0.185,-0.716
15/03/1998,-0.564,-0.133,0.179,-0.034,-0.141,-1.149
16/03/1998,-0.504,-0.136,0.166,-0.094,0.213,-1.09
17/03/1998,-0.486,-0.139,0.077,-0.192,0.2,-0.996
18/03/1998,-0.671,-0.113,0.099,-0.39,-0.045,-1.272
19/03/1998,-0.741,0.053,0.111,-0.33,-0.095,-1.487
20/03/1998,-0.939,0.171,0.123,-0.358,-0.087,-1.944
21/03/1998,-0.971,0.288,0.113,-0.325,-0.093,-2.058
22/03/1998,-0.807,0.287,0.087,-0.342,-0.08,-1.7
23/03/1998,-0.763,0.44,0.163,-0.078,-0.075,-1.764
24/03/1998,-0.897,0.411,0.242,0.153,-0.037,-2.146
25/03/1998,-0.714,0.397,0.322,0.43,-0.186,-1.822
26/03/1998,-0.767,0.399,0.255,0.532,-0.157,-1.963
27/03/1998,-0.666,0.376,0.274,0.545,-0.157,-1.749
